Municipio,Año,Clasificación,Data,Fuente,Observaciones
Veracruz,2021,CF,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Victoria,2021,CF,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Villahermosa (Centro),2021,CF,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Xalapa,2021,CF,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zacatecas,2021,CF,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zapopan,2021,CF,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Acapulco de Juarez,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Aguascalientes,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Apodaca,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Atizapan de Zaragoza,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Campeche,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Benito Juarez (Cancun),2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Celaya,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chihuahua,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chilpancingo de los Bravo,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chimalhuacán,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Colima,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuautitlan Izcalli,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuernavaca,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Culiacan,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Durango,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ecatepec de Morelos,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
General Escobedo,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalajara,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalupe,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guanajuato,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Hermosillo,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Irapuato,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ixtapaluca,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Juarez,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
La Paz,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Leon,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Matamoros,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mazatlan,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Merida,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mexicali,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Monterrey,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Morelia,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Naucalpan de Juarez,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Nezahualcoyotl,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Oaxaca de Juarez,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Othon P. Blanco,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Pachuca de Soto,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Puebla,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Queretaro,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Reynosa,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Saltillo,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Luis Potosi,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlaxcala,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tecamac,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tepic,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tijuana,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlajomulco de Zuniga,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlalnepantla de Baz,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Pedro Tlaquepaque,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Toluca,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tonala,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Torreon,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tultitlan,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tuxtla Gutierrez,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Veracruz,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Victoria,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Villahermosa (Centro),2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Xalapa,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zacatecas,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zapopan,2021,CA,4T2021,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Acapulco de Juarez,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Aguascalientes,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Apodaca,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Atizapan de Zaragoza,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Campeche,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Benito Juarez (Cancun),2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Celaya,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chihuahua,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chilpancingo de los Bravo,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chimalhuacán,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Colima,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuautitlan Izcalli,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuernavaca,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Culiacan,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Durango,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ecatepec de Morelos,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
General Escobedo,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalajara,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalupe,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guanajuato,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Hermosillo,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Irapuato,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ixtapaluca,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Juarez,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
La Paz,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Leon,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Matamoros,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mazatlan,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Merida,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mexicali,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Monterrey,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Morelia,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Naucalpan de Juarez,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Nezahualcoyotl,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Oaxaca de Juarez,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Othon P. Blanco,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Pachuca de Soto,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Puebla,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Queretaro,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Reynosa,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Saltillo,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Luis Potosi,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlaxcala,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tecamac,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tepic,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tijuana,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlajomulco de Zuniga,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlalnepantla de Baz,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Pedro Tlaquepaque,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Toluca,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tonala,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Torreon,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tultitlan,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tuxtla Gutierrez,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Veracruz,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Victoria,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Villahermosa (Centro),2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Xalapa,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zacatecas,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zapopan,2022,COG,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Acapulco de Juarez,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Aguascalientes,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Apodaca,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Atizapan de Zaragoza,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Campeche,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Benito Juarez (Cancun),2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Celaya,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chihuahua,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chilpancingo de los Bravo,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chimalhuacán,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Colima,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuautitlan Izcalli,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuernavaca,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Culiacan,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Durango,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ecatepec de Morelos,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
General Escobedo,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalajara,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalupe,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guanajuato,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Hermosillo,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Irapuato,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ixtapaluca,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Juarez,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
La Paz,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Leon,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Matamoros,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mazatlan,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Merida,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mexicali,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Monterrey,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Morelia,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Naucalpan de Juarez,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Nezahualcoyotl,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Oaxaca de Juarez,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Othon P. Blanco,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Pachuca de Soto,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Puebla,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Queretaro,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Reynosa,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Saltillo,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Luis Potosi,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlaxcala,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tecamac,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tepic,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tijuana,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlajomulco de Zuniga,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlalnepantla de Baz,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Pedro Tlaquepaque,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Toluca,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tonala,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Torreon,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tultitlan,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tuxtla Gutierrez,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Veracruz,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Victoria,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Villahermosa (Centro),2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Xalapa,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zacatecas,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zapopan,2022,EA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Acapulco de Juarez,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Aguascalientes,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Apodaca,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Atizapan de Zaragoza,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Campeche,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Benito Juarez (Cancun),2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Celaya,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chihuahua,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chilpancingo de los Bravo,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chimalhuacán,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Colima,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuautitlan Izcalli,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuernavaca,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Culiacan,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Durango,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ecatepec de Morelos,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
General Escobedo,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalajara,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalupe,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guanajuato,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Hermosillo,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Irapuato,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ixtapaluca,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Juarez,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
La Paz,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Leon,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Matamoros,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mazatlan,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Merida,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mexicali,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Monterrey,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Morelia,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Naucalpan de Juarez,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Nezahualcoyotl,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Oaxaca de Juarez,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Othon P. Blanco,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Pachuca de Soto,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Puebla,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Queretaro,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Reynosa,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Saltillo,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Luis Potosi,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlaxcala,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tecamac,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tepic,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tijuana,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlajomulco de Zuniga,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlalnepantla de Baz,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Pedro Tlaquepaque,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Toluca,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tonala,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Torreon,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tultitlan,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tuxtla Gutierrez,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Veracruz,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Victoria,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Villahermosa (Centro),2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Xalapa,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zacatecas,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Zapopan,2022,CF,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Acapulco de Juarez,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Aguascalientes,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Apodaca,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Atizapan de Zaragoza,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Campeche,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Benito Juarez (Cancun),2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Celaya,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chihuahua,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chilpancingo de los Bravo,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Chimalhuacán,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Colima,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuautitlan Izcalli,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Cuernavaca,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Culiacan,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Durango,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ecatepec de Morelos,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
General Escobedo,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalajara,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guadalupe,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Guanajuato,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Hermosillo,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Irapuato,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Ixtapaluca,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Juarez,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
La Paz,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Leon,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Matamoros,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mazatlan,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Merida,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Mexicali,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Monterrey,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Morelia,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Naucalpan de Juarez,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Nezahualcoyotl,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Oaxaca de Juarez,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Othon P. Blanco,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Pachuca de Soto,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Puebla,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Queretaro,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Reynosa,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Saltillo,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Luis Potosi,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlaxcala,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tecamac,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tepic,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tijuana,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlajomulco de Zuniga,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tlalnepantla de Baz,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
San Pedro Tlaquepaque,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Toluca,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Tonala,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
Torreon,2022,CA,4T2022,"Cuenta Pública Municipal, procesados por Política Colectiva",-
